ID_Producto,nombre_limpio,cantidad_base,unidad_base,categoria_base
4266142,LECHE LIQUIDA DESCREMADA COLUN LIGHT CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4246235,LECHE LIQUIDA DESCREMADA COLUN LIGHT CAJA 200 CC UNIDAD,"200,00",cc,LACTEOS
4213255,LECHE LIQUIDA DESCREMADA LONCOLECHE CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4265955,LECHE LIQUIDA DESCREMADA LONCOLECHE CAJA 200 CC UNIDAD,"200,00",cc,LACTEOS
4221840,LECHE LIQUIDA DESCREMADA SIN LACTOSA COLUN CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4249006,LECHE LIQUIDA DESCREMADA SIN LACTOSA COLUN LIGHT CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4263473,LECHE LIQUIDA DESCREMADA SIN LACTOSA CUISINE & CO CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4213238,LECHE LIQUIDA DESCREMADA SIN LACTOSA LONCOLECHE CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4197615,LECHE LIQUIDA DESCREMADA SIN LACTOSA SOPROLE CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4230697,LECHE LIQUIDA DESCREMADA SIN LACTOSA SURLAT CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4216723,LECHE LIQUIDA DESCREMADA SOPROLE CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4215244,LECHE LIQUIDA DESCREMADA SOPROLE CAJA 200 CC UNIDAD,"200,00",cc,LACTEOS
4233961,LECHE LIQUIDA DESCREMADA SURLAT CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4222350,LECHE LIQUIDA DESCREMADA SURLAT CAJA 200 CC UNIDAD,"200,00",cc,LACTEOS
4228283,LECHE LIQUIDA ENTERA COLUN CAJA 1 L UNIDAD,"1,00",l,LACTEOS
4216230,LECHE LIQUIDA ENTERA COLUN CAJA 200 ML UNIDAD,"200,00",ml,LACTEOS
4213221,LECHE LIQUIDA ENTERA LONCOLECHE CAJA 1 L UNIDAD,"1,00",l,LACTEOS
